endTime,artistName,trackName,msPlayed
2023-04-08 16:41,Tortured Soul,We Like Tequila,708
2023-04-08 16:41,Jamiroquai,White Knuckle Ride,0
2023-04-08 16:41,Koop,Summer Sun,0
2023-04-08 16:41,St Germain,Sure Thing,0
2023-04-08 16:41,Lenny Kravitz,I Belong To You,11
2023-04-08 16:41,Daft Punk,Around the World,0
2023-04-08 16:41,Jamiroquai,All Good In The Hood,1230
2023-04-08 16:41,Jamiroquai,When You Gonna Learn?,0
2023-04-08 16:41,Moloko,Sing It Back - Boris Dlugosch Mix,1021
2023-04-08 16:41,Beastie Boys,Sure Shot,0
2023-04-08 16:42,Los Amigos Invisibles,Ultra-Funk,0
2023-04-08 16:42,Sade,Paradise,719
2023-04-08 16:42,Sheryl Crow,All I Wanna Do,0
2023-04-08 16:42,Modjo,Lady - Acoustic Version,824
2023-04-08 16:42,Ed Motta,Smile,2078
2023-04-08 16:42,Ed Motta,Smile,789
2023-04-08 16:42,Jamiroquai,Blow Your Mind,174
2023-04-08 16:42,Blind Melon,No Rain,1985
2023-04-08 16:42,Stevie Wonder,Master Blaster (Jammin'),1160
2023-04-08 16:42,Jamiroquai,Manifest Destiny,0
2023-04-08 16:42,R.E.M.,Shiny Happy People,0
2023-04-08 16:42,Beck,Sexx Laws,68034
2023-04-08 16:42,Daryl Hall & John Oates,I Can't Go for That (No Can Do),1102
2023-04-08 16:42,Jamiroquai,High Times - Remastered,2716
2023-04-08 16:42,Jamiroquai,High Times - Remastered,383
2023-04-08 16:42,R.E.M.,Shiny Happy People,7674
2023-04-08 16:42,David Bowie,Let's Dance - 2018 Remaster,23
2023-04-08 16:42,No Doubt,It's My Life,4272
2023-04-08 16:42,No Doubt,It's My Life,394
2023-04-08 16:42,Lenny Kravitz,California,476
2023-04-08 16:43,Beastie Boys,Intergalactic - Remastered 2009,801
2023-04-08 16:43,OMC,How Bizarre,0
2023-04-08 16:43,Groove Armada,Hands of Time,0
2023-04-08 16:43,Illya Kuryaki & The Valderramas,Jaguar House,0
2023-04-08 16:43,Jamiroquai,Mr Moon,2519
2023-04-08 16:43,Illya Kuryaki & The Valderramas,Latin Geisha,708
2023-04-08 16:43,The Bar-Kays,Too Hot To Stop - Pt. 1,0
2023-04-08 16:43,Beck,Loser,37848
2023-04-08 16:43,Jamiroquai,Dynamite,0
2023-04-08 16:43,Screaming Headless Torsos,Vinnie,0
2023-04-08 16:43,Joss Stone,Fell In Love With A Boy,0
2023-04-08 16:43,Stretch,Why Did You Do It - Remastered,185
2023-04-08 16:43,Curtis Mayfield,Superfly,162
2023-04-08 16:43,"Earth, Wind & Fire",Got to Get You Into My Life,383
2023-04-08 16:43,CHIC,I'll Be There (feat. Nile Rodgers) - Single Version,46
2023-04-08 16:43,Jamiroquai,Lifeline,0
2023-04-08 16:43,Jamiroquai,Smoke and Mirrors,0
2023-04-08 16:43,Lighthouse Family,"Raincloud - 7"" Mix",0
2023-04-08 16:43,Herbie Hancock,Doin' It,0
2023-04-08 16:43,White Town,Your Woman,0
2023-04-08 16:43,Jamie Cullum,Get Your Way,0
2023-04-08 16:43,Jamiroquai,"If I Like It, I Do It",0
2023-04-08 16:43,The Cardigans,Erase / Rewind,0
2023-04-08 16:43,D'Angelo,Spanish Joint,0
2023-04-08 16:43,Thievery Corporation,The Richest Man In Babylon,0
2023-04-08 16:43,The Cure,Close To Me - Closer Mix,174
2023-04-08 16:43,N.E.R.D,You Know What,0
2023-04-08 16:43,DJ Jazzy Jeff & The Fresh Prince,Summertime - Single Edit,0
2023-04-08 16:43,Jamiroquai,Use the Force - Remastered,0
2023-04-08 16:43,Jamiroquai,Talullah,0
2023-04-08 16:43,Blur,Country House - 2012 Remaster,0
2023-04-08 16:43,Lenny Kravitz,Always On The Run,1137
2023-04-08 16:43,Kool & The Gang,Get Down On It,0
2023-04-08 16:43,Edwyn Collins,A Girl Like You,1776
2023-04-08 16:44,Quincy Jones,Soul Bossa Nova,0
2023-04-08 16:44,James Taylor Quartet,Free Your Mind,0
2023-04-08 16:44,James Taylor Quartet,Free Your Mind,568
2023-04-08 16:44,George Benson,On Broadway,0
2023-04-08 16:44,Mayer Hawthorne,Henny & Gingerale - Bonus Track,0
2023-04-08 16:44,Moby,Natural Blues,0
2023-04-08 16:44,Miles Davis,The Doo-Bop Song,0
2023-04-08 16:44,Nina Simone,My Baby Just Cares for Me - 2013 Remastered Version,0
2023-04-08 16:44,Us3,Eleven Long Years,0
2023-04-08 16:44,Prince,Musicology,0
2023-04-08 16:44,Stevie Wonder,Another Star,0
2023-04-08 16:44,Tower Of Power,Only so Much Oil in the Ground,0
2023-04-08 16:44,Monie Love,It's a Shame (My Sister),0
2023-04-08 16:44,Jamiroquai,Butterfly,0
2023-04-08 16:44,The Chemical Brothers,Block Rockin' Beats,0
2023-04-08 16:44,Jamiroquai,Space Cowboy - Remastered,0
2023-04-08 16:44,Mayer Hawthorne,A Long Time,1486
2023-04-08 16:44,Nathan East,Daft Funk (feat. Mr. Talkbox),0
2023-04-08 16:44,Nathan East,Daft Funk (feat. Mr. Talkbox),1497
2023-04-08 16:44,Jamiroquai,Summer Girl,0
2023-04-08 16:44,Jamiroquai,Hot Tequila Brown,0
2023-04-08 16:44,No Doubt,Don't Speak,0
2023-04-08 16:44,Blur,There's No Other Way - 2012 Remaster,0
2023-04-08 16:44,Kool & The Gang,Jungle Boogie,0
2023-04-08 16:44,Jamiroquai,Starchild,0
2023-04-08 16:44,Guru,Loungin',0
2023-04-08 16:44,Guru,Plenty,0
2023-04-08 16:44,Us3,It's Like That,0
2023-04-08 16:44,Mayer Hawthorne,Back Seat Lover,0
2023-04-08 16:44,The Cardigans,Carnival,0
2023-04-08 16:44,M-Beat,Do You Know Where You're Coming From? (feat. Jamiroquai),0
2023-04-08 16:44,Us3,Come On Everybody (Get Down),0
2023-04-08 16:44,Tom Jones,If I Only Knew,0
2023-04-08 16:44,Groove Armada,Superstylin',0
2023-04-08 16:44,Us3,Cantaloop - Nellee Hooper Remix,0
2023-04-08 16:44,Bitman & Roban,Tatita,0
2023-04-08 16:44,Marvin Gaye,Got To Give It Up - Pt. 1,0
2023-04-08 16:44,Jamiroquai,Rock Dust Light Star,0
2023-04-08 16:44,Sade,Paradise,0
2023-04-08 16:44,Maxwell,The Urban Theme - Remastered 2021,0
2023-04-08 16:44,The Rebirth,Evil Vibrations,0
2023-04-08 16:44,Jamiroquai,Black Capricorn Day,0
2023-04-08 16:44,Macy Gray,I Try,0
2023-04-08 16:44,Faith No More,Evidence - 2016 Remaster,0
2023-04-08 16:44,Jamiroquai,Virtual Insanity - Remastered,580
2023-04-08 16:44,Jamiroquai,Alright - Remastered,0
2023-04-08 16:44,The Roots,The Seed (2.0),1741
2023-04-08 16:44,Electro Deluxe,Hopeful,0
2023-04-08 16:44,INXS,Elegantly Wasted,0
2023-04-08 16:44,Beck,Tropicalia,0
2023-04-08 16:44,Air,All I Need (feat. Beth Hirsch),0
2023-04-09 16:18,Talking Heads,Road to Nowhere - 2005 Remaster,209693
2023-04-09 16:23,NATHY PELUSO,VIVIR ASÍ ES MORIR DE AMOR,257379
2023-04-09 16:28,George Michael,Careless Whisper,300106
2023-04-09 16:31,Billy Joel,Vienna,214240
2023-04-09 19:11,Sting,Seven Days,963
2023-04-09 19:11,The Cranberries,Linger,246506
2023-04-09 19:14,The Cure,Boys Don't Cry,155973
2023-04-09 19:17,The Cure,Just Like Heaven,212013
2023-04-09 19:21,Franz Ferdinand,Take Me Out,237026
2023-04-09 19:26,Tears For Fears,Everybody Wants To Rule The World,251488
2023-04-09 19:29,The Human League,Don't You Want Me,236920
2023-04-09 19:32,Queen,Killer Queen - Remastered 2011,179600
2023-04-09 19:37,Oasis,Don't Look Back in Anger - Remastered,289560
2023-04-09 19:41,The Cure,Close To Me,203266
2023-04-09 19:53,Jamiroquai,Virtual Insanity - Remastered,576
2023-04-09 19:53,Rupert Holmes,Escape (The Pina Colada Song),2937
2023-04-09 19:53,Jamiroquai,Virtual Insanity - Remastered,340906
2023-04-09 19:58,Red Hot Chili Peppers,Parallel Universe,824
2023-04-09 19:58,NATHY PELUSO,VIVIR ASÍ ES MORIR DE AMOR,257379
2023-04-09 19:58,Daft Punk,Lose Yourself to Dance (feat. Pharrell Williams),127
2023-04-09 19:58,Metallica,Nothing Else Matters,684
2023-04-09 19:58,Duran Duran,Rio - 2009 Remaster,963
2023-04-09 19:58,Frankie Goes To Hollywood,Relax,301
2023-04-09 19:58,Michael Jackson,Don't Stop 'Til You Get Enough,685
2023-04-09 19:58,Sublime,Santeria,0
2023-04-09 19:59,Santana,Black Magic Woman - Single Version,49528
2023-04-09 19:59,Beck,Girl,766
2023-04-09 19:59,Babasónicos,El Loco,0
2023-04-09 19:59,Kendrick Lamar,HUMBLE.,1486
2023-04-09 19:59,Ozzy Osbourne,Crazy Train,499
2023-04-09 19:59,Childish Gambino,Sober,1242
2023-04-09 19:59,U2,Sunday Bloody Sunday - Remastered 2008,325
2023-04-09 19:59,Philip Bailey,Easy Lover,36803
2023-04-09 19:59,Metallica,Enter Sandman,580
2023-04-09 19:59,Philip Bailey,Easy Lover,2136
2023-04-09 19:59,New Radicals,You Get What You Give,789
2023-04-09 19:59,Jamiroquai,Virtual Insanity - Remastered,185
2023-04-09 19:59,Imagine Dragons,Thunder,0
2023-04-09 19:59,Rockwell,Somebody's Watching Me - Single Version,661
2023-04-09 19:59,DNCE,Cake By The Ocean,34
2023-04-09 19:59,Rockwell,Somebody's Watching Me - Single Version,963
2023-04-09 19:59,The B-52's,Love Shack,2426
2023-04-09 19:59,The Cure,Just Like Heaven,777
2023-04-09 19:59,"Tyler, The Creator",EARFQUAKE,650
2023-04-09 19:59,Rush,Limelight,592
2023-04-09 19:59,Van Halen,Panama - 2015 Remaster,534
2023-04-09 20:02,Dexys Midnight Runners,Come On Eileen - Single Edit,0
2023-04-09 20:02,Tenacious D,Tribute,0
2023-04-09 20:02,Billy Joel,Vienna,0
2023-04-09 20:02,Ramones,Bonzo Goes to Bitburg,0
2023-04-09 20:02,Rufus Wainwright,Hallelujah,0
2023-04-09 20:02,Steve Vai,The Crying Machine,0
2023-04-09 20:02,AC/DC,Moneytalks,371
2023-04-09 20:02,Andy Timmons,Electric Gypsy,143023
2023-04-09 20:02,Vance Joy,Riptide,626
2023-04-09 20:02,Rosario Dawson,Seasons of Love,174
2023-04-09 20:02,Duran Duran,Come Undone,162
2023-04-09 20:02,Oasis,Live Forever,0
2023-04-09 20:02,Peter Bjorn and John,Young Folks,0
2023-04-09 20:02,R.E.M.,Losing My Religion,359
2023-04-09 20:02,Whitesnake,Here I Go Again - 1987 Version; 2017 Remaster,174
2023-04-09 20:02,ABBA,Take A Chance On Me,313
2023-04-09 20:02,Ciro y los Persas,Vas a Bailar,2716
2023-04-09 20:02,Chano,Carnavalintro,162
2023-04-09 20:02,The Alan Parsons Project,Eye In The Sky,139
2023-04-09 20:02,U2,One,0
2023-04-09 20:02,Jason Derulo,Talk Dirty (feat. 2 Chainz),0
2023-04-09 20:02,Talking Heads,Road to Nowhere - 2005 Remaster,1277
2023-04-09 20:02,Jack Johnson,Upside Down,0
2023-04-09 20:02,Chorus - Hercules,Zero To Hero,1637
2023-04-09 20:02,The Alan Parsons Project,Eye In The Sky,0
2023-04-09 20:02,Pink Floyd,The Great Gig in the Sky,0
2023-04-09 20:02,Alabama Shakes,Don't Wanna Fight,510
2023-04-09 20:02,Spin Doctors,Two Princes,0
2023-04-09 20:02,Duran Duran,Notorious,1938
2023-04-09 20:02,The Drums,Money,0
2023-04-09 20:02,Imagine Dragons,Blank Space/Stand By Me - Live From Spotify London,1102
2023-04-09 20:02,Imagine Dragons,Blank Space/Stand By Me - Live From Spotify London,917
2023-04-09 20:02,The Police,So Lonely,406
2023-04-09 20:02,Daft Punk,Get Lucky (feat. Pharrell Williams and Nile Rodgers),429
2023-04-09 20:02,John Mayer,Slow Dancing in a Burning Room,0
2023-04-09 20:02,Chumbawamba,Tubthumping,0
2023-04-09 20:02,Parliament,Flashlight,185
2023-04-09 20:02,MIKA,"Relax, Take It Easy",545
2023-04-09 20:04,Rufus Wainwright,Hallelujah,290
2023-04-09 20:04,MIKA,Love Today,150
2023-04-09 20:04,Imagine Dragons,Yesterday,81
2023-04-09 20:04,The Killers,When You Were Young,0
2023-04-09 20:04,The Human League,Don't You Want Me,0
2023-04-09 20:04,Alabama Shakes,Don't Wanna Fight,101540
2023-04-09 20:04,Goldspot,Rewind,46
2023-04-09 20:04,Talking Heads,Don't Worry About the Government - 2005 Remaster,81
2023-04-09 20:04,Keane,Bend & Break,0
2023-04-10 10:27,Daryl Hall & John Oates,Maneater,150919
2023-04-10 10:31,The Weeknd,Starboy,230453
2023-04-10 10:36,Daft Punk,Instant Crush (feat. Julian Casablancas),337560
2023-04-10 10:40,Tame Impala,The Less I Know The Better,216320
2023-04-10 10:43,Technotronic,Pump Up The Jam - Edit,9242
2023-04-10 10:43,Twenty One Pilots,Stressed Out,202333
2023-04-10 10:43,Vinnie Moore,The Maze,789
2023-04-10 10:44,The Family,Shake Your Groove Thing,1215
2023-04-10 10:44,Talking Heads,Creatures of Love - 2005 Remaster,1685
2023-04-10 10:44,ABBA,Dancing Queen,2005
2023-04-10 10:46,The Killers,Mr. Brightside,134805
2023-04-10 16:29,Billy Joel,Piano Man,336093
2023-04-10 16:33,The Rock Band,Old Time Rock N' Roll(as made famous by Bob Segar),200575
2023-04-10 20:34,Oasis,Don't Look Back in Anger - Remastered,52347
2023-04-10 20:34,Spandau Ballet,True - Single Edit,1024
2023-04-10 20:34,Jason Derulo,Talk Dirty (feat. 2 Chainz),3178
2023-04-10 20:34,Spin Doctors,Two Princes,1151
2023-04-10 20:40,Rage Against The Machine,Killing In the Name,313666
2023-04-10 20:42,Childish Gambino,Redbone,141769
2023-04-10 22:03,Trueno,PANAMÁ,171149
2023-04-10 22:06,Bizarrap,"Eladio Carrion: Bzrp Music Sessions, Vol. 40",164895
2023-04-11 10:25,Dillom,A$AP,90495
2023-04-11 10:30,Jamiroquai,Virtual Insanity - Remastered,340906
2023-04-11 10:35,NATHY PELUSO,VIVIR ASÍ ES MORIR DE AMOR,257379
2023-04-11 10:40,Pink Floyd,Wish You Were Here,334743
2023-04-11 10:48,Matt Simons,Catch & Release - Deepend Remix,2474
2023-04-11 10:48,Bruno Mars,Treasure,144552
2023-04-11 10:54,Pink Floyd,Comfortably Numb,382296
2023-04-11 10:59,The Alan Parsons Project,Eye In The Sky,276280
2023-04-11 11:00,Rosario Dawson,Seasons of Love,39836
2023-04-11 23:46,Rosario Dawson,Seasons of Love,2154
2023-04-11 23:52,Jamiroquai,Virtual Insanity - Remastered,340906
2023-04-11 23:56,Van Halen,Jump - 2015 Remaster,241599
2023-04-11 23:56,Jamiroquai,Virtual Insanity - Remastered,39832
2023-04-12 00:01,NATHY PELUSO,VIVIR ASÍ ES MORIR DE AMOR,257379
2023-04-12 00:01,Desireless,Voyage voyage,1045
2023-04-12 00:01,Talking Heads,And She Was - 2005 Remaster,40
2023-04-12 03:03,Eric Johnson,Cliffs of Dover - Live,64298
2023-04-12 03:09,Jamiroquai,Virtual Insanity - Remastered,340906
2023-04-12 03:09,Dead Or Alive,You Spin Me Round (Like a Record),19532
2023-04-12 03:13,Peter Bjorn and John,Young Folks,276693
2023-04-12 03:14,Metallica,One,16780
2023-04-12 03:16,Led Zeppelin,Stairway to Heaven - Remaster,130090
2023-04-12 10:34,Jamiroquai,Virtual Insanity - Remastered,340906
2023-04-12 10:34,New Radicals,You Get What You Give,3617
2023-04-12 10:38,NATHY PELUSO,VIVIR ASÍ ES MORIR DE AMOR,257379
2023-04-12 10:41,Charlie Puth,Attention,208786
2023-04-12 10:47,Lynyrd Skynyrd,Free Bird,1045
2023-04-12 10:47,War,Low Rider,33910
2023-04-12 14:40,Michael Jackson,Don't Stop 'Til You Get Enough,111871
2023-04-12 14:45,Jamiroquai,Virtual Insanity - Remastered,340906
2023-04-12 14:50,Duran Duran,Rio - 2009 Remaster,284150
2023-04-12 18:22,Dillom,A$AP,10752
2023-04-12 18:26,Duki,Sin Culpa (feat.DrefQuila),244771
2023-04-12 18:29,Trueno,DANCE CRIP,165019
2023-04-12 18:32,Bizarrap,"Aleman: Bzrp Music Sessions, Vol. 15",174178
2023-04-12 18:35,Dillom,A$AP,184242
2023-04-12 18:37,Bizarrap,"Trueno: Bzrp Music Sessions, Vol. 16",158983
2023-04-12 21:41,CA7RIEL,OUKE,110177
2023-04-12 21:41,Talking Heads,The Book I Read - 2005 Remaster,511
2023-04-12 21:47,Jamiroquai,Virtual Insanity - Remastered,340906
2023-04-12 21:53,Stevie Wonder,Isn't She Lovely,394266
2023-04-12 21:54,ABBA,Dancing Queen,16829
2023-04-12 23:12,NATHY PELUSO,VIVIR ASÍ ES MORIR DE AMOR,257379
2023-04-12 23:46,Duki,GIVENCHY,182610
2023-04-12 23:49,Dillom,A$AP,184242
2023-04-12 23:52,Trueno,DANCE CRIP,165019
2023-04-12 23:55,Bizarrap,"Snow Tha Product: Bzrp Music Sessions, Vol. 39",177442
2023-04-12 23:58,Duki,Si Quieren Frontear,200337
2023-04-12 23:59,YSY A,#Ysya2020 Vol. 5 - Silbando,81290
2023-04-13 00:02,WOS,FRESCO,170302
2023-04-13 00:05,Dillom,OPA,169824
2023-04-13 00:08,Trueno,Rain,182831
2023-04-13 00:12,Bizarrap,"Trueno: Bzrp Freestyle Sessions, Vol. 6",199391
2023-04-13 10:32,Red Hot Chili Peppers,Can't Stop,12392
2023-04-13 10:35,Duke Ellington,Satin Doll,179333
2023-04-13 10:40,Count Basie,"Li'l Darlin' - Live At The Tropicana Hotel, Las Vegas/1969",292306
2023-04-13 10:43,Ella Fitzgerald,Misty,174066
2023-04-13 16:50,John Coltrane,Time After Time,114585
2023-04-13 16:53,Chet Baker,Time After Time - Vocal Version,166760
2023-04-13 16:59,Dizzy Gillespie,On The Sunny Side Of The Street,342891
2023-04-13 17:01,Art Tatum,Tiger Rag,138306
2023-04-13 17:06,Clifford Brown,Sandu,297040
2023-04-13 17:13,Sonny Rollins,St. Thomas,406266
2023-04-13 17:17,Paul Desmond,"The Theme from ""Black Orpheus""",250133
2023-04-13 17:30,Joe Henderson,Blue Bossa - Remastered,482440
2023-04-13 18:56,Miles Davis,"So What (feat. John Coltrane, Cannonball Adderley & Bill Evans)",71339
2023-04-13 18:59,Bizarrap,"Trueno: Bzrp Freestyle Sessions, Vol. 6",199391
2023-04-13 19:02,Bizarrap,"Dillom: Bzrp Music Sessions, Vol. 9",151843
2023-04-13 19:05,Dillom,SIDE,191438
2023-04-13 19:09,Duki,Sin Culpa (feat.DrefQuila),244771
2023-04-13 19:09,Kidd Keo,Igot,18874
2023-04-13 19:12,Bizarrap,"Trueno: Bzrp Music Sessions, Vol. 16",164445
2023-04-13 19:15,Trueno,PANAMÁ,171149
2023-04-13 19:18,Bizarrap,"Aleman: Bzrp Music Sessions, Vol. 15",174178
2023-04-13 19:21,Dillom,PELOTUDA,185905
2023-04-13 19:24,Dillom,A$AP,184242
2023-04-13 19:27,Bizarrap,"Eladio Carrion: Bzrp Music Sessions, Vol. 40",164895
2023-04-13 19:30,Trueno,DANCE CRIP,165019
2023-04-13 19:33,Trueno,Rain,182831
2023-04-14 10:25,Trueno,Rain II,157573
2023-04-14 10:28,Trueno,PANAMÁ,171149
2023-04-14 10:32,NATHY PELUSO,BUENOS AIRES,240315
2023-04-14 10:32,Dillom,PELOTUDA,1130
2023-04-14 10:32,Dillom,SIDE,4068
2023-04-14 10:35,Trueno,DANCE CRIP,165019
2023-04-14 10:38,CA7RIEL,OUKE,178263
2023-04-14 10:41,Bizarrap,"Trueno: Bzrp Freestyle Sessions, Vol. 6",199391
2023-04-14 14:42,Dillom,SIDE,231904
2023-04-14 14:45,Bizarrap,"Dillom: Bzrp Music Sessions, Vol. 9",151843
2023-04-14 14:48,Trueno,FEEL ME??,187331
2023-04-14 14:49,Trueno,Rain II,58563
2023-04-14 20:49,Bizarrap,"Eladio Carrion: Bzrp Music Sessions, Vol. 40",1344
2023-04-14 20:52,Trueno,Rain II,198078
2023-04-14 20:53,Dillom,A$AP,1215
2023-04-14 20:53,Bizarrap,"Eladio Carrion: Bzrp Music Sessions, Vol. 40",59640
2023-04-14 20:53,Kidd Keo,Igot,853
2023-04-14 20:56,Bizarrap,"Trueno: Bzrp Music Sessions, Vol. 16",158983
2023-04-14 22:05,Bizarrap,"Snow Tha Product: Bzrp Music Sessions, Vol. 39",162222
2023-04-14 22:09,Duki,Sin Culpa (feat.DrefQuila),244771
2023-04-14 22:12,Bizarrap,"Aleman: Bzrp Music Sessions, Vol. 15",174178
2023-04-15 00:05,Trueno,Rain,107453
2023-04-15 00:11,Joe Satriani,Rubina,353826
2023-04-15 00:15,Talking Heads,Road to Nowhere - 2005 Remaster,260213
2023-04-15 00:16,Pink Floyd,Comfortably Numb,1322
2023-04-15 00:16,Talking Heads,Creatures of Love - 2005 Remaster,30549
2023-04-15 00:22,Kool & The Gang,Ladies Night,385506
2023-04-15 00:23,The Police,Walking On The Moon,78462
2023-04-15 16:01,RŮDE,Eternal Youth,1535
2023-04-15 16:01,Peter Bjorn and John,Young Folks,1024
2023-04-15 16:01,Peter Bjorn and John,Young Folks,3456
2023-04-15 16:01,Jamiroquai,Virtual Insanity - Remastered,283541
2023-04-15 16:08,Jamiroquai,Virtual Insanity - Remastered,340906
2023-04-15 16:13,Peter Bjorn and John,Young Folks,276693
2023-04-15 16:14,RŮDE,Eternal Youth,2136
2023-04-15 16:17,Duran Duran,A View to a Kill,217693
2023-04-15 16:21,Gotye,Somebody That I Used To Know,244884
2023-04-15 16:25,Rockwell,Somebody's Watching Me - Single Version,238773
2023-04-15 16:28,MIKA,Grace Kelly,39890
2023-04-15 16:35,Blues Traveler,Hook,289200
2023-04-15 16:41,Led Zeppelin,Fool in the Rain - Remaster,370920
2023-04-15 16:45,Kendrick Lamar,HUMBLE.,177000
2023-04-15 16:48,Childish Gambino,This Is America,225773
2023-04-15 16:52,Vance Joy,Riptide,204280
2023-04-15 16:58,Pink Floyd,Comfortably Numb,382296
2023-04-15 17:03,Red Hot Chili Peppers,Parallel Universe,269360
2023-04-15 17:17,The Clash,London Calling - Remastered,2730
2023-04-15 17:17,Iron Maiden,The Trooper - 2015 Remaster,2325
2023-04-15 17:17,Wolfine,Bella,3221
2023-04-15 17:17,Jamiroquai,Cosmic Girl - Remastered,1151
2023-04-15 17:17,Jack Johnson,Upside Down,9019
2023-04-15 18:16,Duki,GIVENCHY,189736
2023-04-15 18:22,Jamiroquai,Virtual Insanity - Remastered,340906
2023-04-15 18:29,Imagine Dragons,On Top Of The World,0
2023-04-15 18:29,AC/DC,Moneytalks,464
2023-04-15 18:29,The Killers,Human,0
2023-04-15 18:29,Men At Work,Down Under,0
2023-04-15 18:29,Billy Joel,Vienna,0
2023-04-15 18:29,"Earth, Wind & Fire",Boogie Wonderland,174
2023-04-15 18:29,Duran Duran,Save a Prayer - Single Version,0
2023-04-15 18:29,The Beatles,Don't Let Me Down - Remastered 2009,174
2023-04-15 18:29,Pink Floyd,Learning to Fly,0
2023-04-15 18:29,Duran Duran,"The Wild Boys - Live at Oakland Coliseum, Oakland, CA, 14/04/1984; 2004 Remaster",0
2023-04-15 18:29,Leon Haywood,Don't Push It Don't Force It,0
2023-04-15 18:29,Metallica,Enter Sandman,185
2023-04-15 18:29,Talking Heads,The Lady Don't Mind - 2005 Remaster,0
2023-04-15 18:29,Nirvana,Heart-Shaped Box,499
2023-04-15 18:29,Metallica,Master Of Puppets,0
2023-04-15 18:29,Stevie Wonder,Part-Time Lover,0
2023-04-15 18:29,Green Day,Basket Case,150
2023-04-15 18:29,Daft Punk,Something About Us,510
2023-04-15 18:29,The Alan Parsons Project,Eye In The Sky,247230
2023-04-15 18:29,Keane,Nothing In My Way,0
2023-04-15 18:29,Duran Duran,Girls on Film - 2010 Remaster,0
2023-04-15 18:29,Boston,More Than a Feeling,1044
2023-04-15 18:29,Ronald Reggae,Jamaican Rhapsody,824
2023-04-15 18:29,John Mayer,Slow Dancing in a Burning Room,0
2023-04-15 18:29,Thurston Harris,Little Bitty Pretty One,0
2023-04-15 18:29,No Te Va Gustar,A las Nueve,615
2023-04-15 18:29,Imagine Dragons,Demons,185
2023-04-15 18:29,Car Seat Headrest,Drunk Drivers/Killer Whales,441
2023-04-15 18:29,Journey,Any Way You Want It,429
2023-04-15 18:29,Soda Stereo,Nada Personal - Remasterizado 2007,0
2023-04-15 18:29,Imagine Dragons,Thunder,0
2023-04-15 18:31,Daft Punk,Veridis Quo,0
2023-04-15 18:31,Pink Floyd,Time,603
2023-04-15 18:31,Rupert Holmes,Escape (The Pina Colada Song),46
2023-04-15 18:31,Pink Floyd,One of These Days,0
2023-04-15 18:31,The Killers,Mr. Brightside,476
2023-04-15 18:31,Pink Floyd,Mother,0
2023-04-15 18:31,Coldplay,The Scientist,0
2023-04-15 18:31,Red Hot Chili Peppers,Dark Necessities,0
2023-04-15 18:31,Dillom,SIDE,487
2023-04-15 18:31,The Cure,Close To Me,371
2023-04-15 18:31,Metallica,Nothing Else Matters,499
2023-04-15 18:31,Spandau Ballet,True - Single Edit,0
2023-04-15 18:31,Soda Stereo,Nada Personal - Remasterizado 2007,719
2023-04-15 18:31,"Tyler, The Creator",EARFQUAKE,441
2023-04-15 18:31,Duran Duran,Ordinary World,150
2023-04-15 18:31,The Drums,Money,0
2023-04-15 18:31,Daft Punk,Something About Us,37511
2023-04-15 18:31,Tay Zonday,Chocolate Rain,0
2023-04-15 18:33,YSY A,#Ysya2020 Vol. 5 - Silbando,812
2023-04-15 18:33,Trueno,Atrevido,0
2023-04-15 18:33,Bizarrap,"Dillom: Bzrp Music Sessions, Vol. 9",673
2023-04-15 18:33,Dillom,SIDE,126606
2023-04-15 18:33,Dillom,OPA,417
2023-04-15 18:33,Dillom,OPA,777
2023-04-15 18:33,Dillom,OPA,557
2023-04-15 18:33,WOS,CAMBIANDO LA PIEL,4028
2023-04-15 18:33,Dillom,A$AP,522
2023-04-15 18:33,Muerejoven,G.O.D.,0
2023-04-15 18:33,WOS,NIÑO GORDO FLACO,0
2023-04-15 18:33,CA7RIEL,OUKE,394
2023-04-15 18:33,CA7RIEL,OUKE,243
2023-04-15 18:33,WOS,CAMBIANDO LA PIEL,1253
2023-04-15 18:34,Trueno,BIEN O MAL,0
2023-04-15 18:37,Trueno,FEEL ME??,187331
2023-04-15 18:39,Trueno,Sangría - con WOS,154956
2023-04-15 18:42,Dillom,OPA,169824
2023-04-15 18:46,Bizarrap,"Trueno: Bzrp Freestyle Sessions, Vol. 6",199391
2023-04-15 18:48,WOS,LUZ DELITO,155867
2023-04-15 18:51,LOUTA,QUEREME,194840
2023-04-15 18:54,Trueno,DANCE CRIP,165019
2023-04-15 18:57,Perro Primo,TRUCHO,144000
2023-04-15 19:00,Dillom,A$AP,184242
2023-04-15 19:03,Bizarrap,"Snow Tha Product: Bzrp Music Sessions, Vol. 39",177442
2023-04-15 19:06,WOS,CULPA,215717
2023-04-15 19:09,Trueno,Rain II,198078
2023-04-15 19:12,Deyco,Alas Rotas,136476
2023-04-15 19:14,Rels B,cómo dormiste?,112572
2023-04-15 19:17,Dillom,PELOTUDA,185905
2023-04-15 19:20,Yami Safdie,El Bolero,206146
2023-04-15 19:23,Trueno,Rain,182831
2023-04-15 19:26,WOS,PANTANO,150661
2023-04-15 19:26,Bruno Mars,24K Magic,171562
2023-04-15 19:27,Damas Gratis,Perrito Malvado,47414
2023-04-15 19:30,Trueno,Rain,182831
2023-04-15 19:33,Bizarrap,"Trueno: Bzrp Freestyle Sessions, Vol. 6",199391
